"Date","Description","Card Member","Account .","Amount","Category"
5/12/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,22.06,"Entertainment-Theatrical Events"
5/12/1989 0:00:00,"PUNCHLINE JUICE BAR","HOMER SIMPSON",-80934.00,10.89,"Restaurant-Bar & Café"
5/12/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,7.44,"Merchandise & Supplies-Internet Purchase"
5/12/1991 0:00:00,"IN N OUT EDUCATION SERVICES","MARGE SIMPSON",-80942.00,8.65,"Other-Education"
5/12/1991 0:00:00,"JITTERS COFFEE","MARGE SIMPSON",-80942.00,7.78,"Restaurant-Bar & Café"
5/13/1989 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,31.48,"Transportation-Fuel"
5/13/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,29.70,"Merchandise & Supplies-Groceries"
5/13/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,10.95,"Transportation-Fuel"
5/13/1990 0:00:00,"RURAL OUTFITTERS","MARGE SIMPSON",-80942.00,52.45,"Merchandise & Supplies-Clothing Stores"
5/13/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,34.98,"Merchandise & Supplies-Groceries"
5/13/1991 0:00:00,"SPRINGFIELD PROFESSIONAL LICENSE","MARGE SIMPSON",-80942.00,40.89,"Other-Government Services"
5/13/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,55.88,"Merchandise & Supplies-Wholesale Stores"
5/14/1989 0:00:00,"BREAD PITT","MARGE SIMPSON",-80942.00,9.32,"Merchandise & Supplies-Groceries"
5/14/1989 0:00:00,"GOOGOLPLEX THEATRES","HOMER SIMPSON",-80934.00,24.15,"Entertainment-Theatrical Events"
5/14/1990 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,12.76,"Merchandise & Supplies-Internet Purchase"
5/14/1990 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
5/14/1990 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,19.87,"Merchandise & Supplies-Internet Purchase"
5/14/1990 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,7.56,"Merchandise & Supplies-Internet Purchase"
5/14/1990 0:00:00,"TRY N' SAVE","HOMER SIMPSON",-80934.00,20.47,"Merchandise & Supplies-Wholesale Stores"
5/14/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,16.91,"Restaurant-Restaurant"
5/14/1991 0:00:00,"THINGS UNNECESSARY","HOMER SIMPSON",-80934.00,28.71,"Merchandise & Supplies-Wholesale Stores"
5/14/1991 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,-10.24,"Merchandise & Supplies-Clothing Stores"
5/15/1989 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,81.44,"Merchandise & Supplies-Internet Purchase"
5/15/1989 0:00:00,"GET IT STRAIGHT ORTHODONTICS","MARGE SIMPSON",-80942.00,150.51,"Business Services-Health Care Services"
5/15/1990 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,51.88,"Restaurant-Bar & Café"
5/15/1990 0:00:00,"BREAD PITT","MARGE SIMPSON",-80942.00,11.09,"Merchandise & Supplies-Groceries"
5/15/1990 0:00:00,"GET IT STRAIGHT ORTHODONTICS","MARGE SIMPSON",-80942.00,59.16,"Business Services-Health Care Services"
5/15/1990 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,63.44,"Merchandise & Supplies-Clothing Stores"
5/15/1991 0:00:00,"JIMMY CHANGAS","HOMER SIMPSON",-80934.00,26.36,"Restaurant-Restaurant"
5/15/1991 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,27.72,"Restaurant-Bar & Café"
5/16/1989 0:00:00,"BREAD PITT","MARGE SIMPSON",-80942.00,7.45,"Merchandise & Supplies-Groceries"
5/16/1989 0:00:00,"THE LONE ARRANGER","HOMER SIMPSON",-80934.00,106.95,"Business Services-Contracting Services"
5/16/1990 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,38.63,"Restaurant-Bar & Café"
5/16/1990 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,73.14,"Merchandise & Supplies-Clothing Stores"
5/17/1990 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,34.36,"Communications-Telephone Comm"
5/17/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,36.46,"Merchandise & Supplies-Internet Purchase"
5/17/1991 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,12.76,"Merchandise & Supplies-Internet Purchase"
5/17/1991 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
5/17/1991 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,8.83,"Merchandise & Supplies-Internet Purchase"
5/17/1991 0:00:00,"ITCHY & SCRATCHY PLUS","HOMER SIMPSON",-80934.00,6.82,"Merchandise & Supplies-Internet Purchase"
5/17/1991 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,34.36,"Communications-Telephone Comm"
5/17/1991 0:00:00,"SPRINGFIELD MIDDLE SCHOOL","MARGE SIMPSON",-80942.00,8.70,"Other-Education"
5/17/1991 0:00:00,"NOTFLIX","MARGE SIMPSON",-80942.00,15.65,"Communications-Cable & Internet Comm"
5/17/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,32.36,"Merchandise & Supplies-Groceries"
5/17/1991 0:00:00,"CRUSTY'S CRUST CLUB","MARGE SIMPSON",-80942.00,9.32,"Merchandise & Supplies-Groceries"
5/17/1991 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,17.40,"Other-Education"
5/18/1989 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,8.11,"Transportation-Fuel"
5/18/1989 0:00:00,"SPRUBWAY","HOMER SIMPSON",-80934.00,9.10,"Restaurant-Bar & Café"
5/18/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,52.48,"Communications-Telephone Comm"
5/18/1989 0:00:00,"DOME DEPOT","HOMER SIMPSON",-80934.00,17.62,"Merchandise & Supplies-Hardware Supplies"
5/18/1989 0:00:00,"JUAN IN A MILLION","HOMER SIMPSON",-80934.00,38.14,"Restaurant-Restaurant"
5/18/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,52.48,"Communications-Telephone Comm"
5/18/1990 0:00:00,"BANANA MONARCHY","MARGE SIMPSON",-80942.00,23.64,"Merchandise & Supplies-Clothing Stores"
5/19/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
5/19/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
5/19/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
5/19/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
5/19/1991 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,126.39,"Merchandise & Supplies-Internet Purchase"
5/19/1991 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
5/19/1991 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
5/20/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,21.94,"Merchandise & Supplies-Internet Purchase"
5/20/1991 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,11.84,"Restaurant-Bar & Café"
5/21/1989 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-2063.43,""
5/21/1990 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-3117.31,""
5/21/1991 0:00:00,"OGDENVILLE STADIUM","HOMER SIMPSON",-80934.00,55.68,"Entertainment-Theatrical Events"
5/21/1991 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-3599.39,""
5/22/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,16.36,"Merchandise & Supplies-Groceries"
5/22/1991 0:00:00,"CURL UP & DYE SALON","MARGE SIMPSON",-80942.00,14.92,"Merchandise & Supplies-Department Stores"
5/22/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,21.14,"Restaurant-Restaurant"
5/23/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,4.47,"Merchandise & Supplies-Groceries"
5/23/1991 0:00:00,"JUST FALAFS","HOMER SIMPSON",-80934.00,19.66,"Restaurant-Restaurant"
5/24/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,25.29,"Restaurant-Restaurant"
5/24/1989 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,88.87,"Other-Government Services"
5/24/1990 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,94.17,"Other-Government Services"
5/24/1991 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,83.56,"Other-Government Services"
5/24/1991 0:00:00,"JAVA THE HUT","MARGE SIMPSON",-80942.00,12.05,"Merchandise & Supplies-Groceries"
5/25/1989 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,1.21,"Restaurant-Restaurant"
5/25/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,25.93,"Transportation-Fuel"
5/25/1989 0:00:00,"BUNS N’ ROSES","HOMER SIMPSON",-80934.00,17.76,"Restaurant-Restaurant"
5/25/1989 0:00:00,"TRY N' SAVE","HOMER SIMPSON",-80934.00,0.80,"Merchandise & Supplies-Wholesale Stores"
5/25/1990 0:00:00,"HINDENBURGER","HOMER SIMPSON",-80934.00,23.44,"Restaurant-Bar & Café"
5/26/1989 0:00:00,"AESOP’S BAGELS","HOMER SIMPSON",-80934.00,11.91,"Merchandise & Supplies-Groceries"
5/27/1989 0:00:00,"HINDENBURGER","HOMER SIMPSON",-80934.00,28.57,"Restaurant-Restaurant"
5/27/1989 0:00:00,"FEES","HOMER SIMPSON",-80934.00,1.67,"Fees & Adjustments-Fees & Adjustments"
5/27/1990 0:00:00,"TACO BELLEVUE HOSPITAL","MARGE SIMPSON",-80942.00,166.33,"Business Services-Health Care Services"
5/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,9.09,"Fees & Adjustments-Fees & Adjustments"
5/27/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,2.33,"Fees & Adjustments-Fees & Adjustments"
5/27/1990 0:00:00,"THORASSIC PARK","MARGE SIMPSON",-80942.00,73.95,"Business Services-Health Care Services"
5/27/1991 0:00:00,"FEES","HOMER SIMPSON",-80934.00,9.09,"Fees & Adjustments-Fees & Adjustments"
5/27/1991 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,179.09,"Merchandise & Supplies-Clothing Stores"
5/28/1989 0:00:00,"TACO BELLEVUE HOSPITAL","MARGE SIMPSON",-80942.00,163.57,"Business Services-Health Care Services"
5/28/1989 0:00:00,"GLOVE ME TENDER","HOMER SIMPSON",-80934.00,17.19,"Merchandise & Supplies-Internet Purchase"
5/28/1989 0:00:00,"PUNCHLINE JUICE BAR","HOMER SIMPSON",-80934.00,6.95,"Restaurant-Bar & Café"
5/28/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,115.64,"Merchandise & Supplies-Groceries"
5/28/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,44.44,"Transportation-Fuel"
5/28/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,110.43,"Merchandise & Supplies-Wholesale Stores"
5/28/1990 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,127.87,"Merchandise & Supplies-Groceries"
5/28/1990 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,365.40,"Other-Education"
5/28/1991 0:00:00,"TACO BELLEVUE HOSPITAL","MARGE SIMPSON",-80942.00,156.26,"Business Services-Health Care Services"
5/28/1991 0:00:00,"KWIK-E-MART","HOMER SIMPSON",-80934.00,7.42,"Merchandise & Supplies-Groceries"
5/28/1991 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,-27.37,"Merchandise & Supplies-Clothing Stores"
5/28/1991 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,110.47,"Merchandise & Supplies-Clothing Stores"
5/29/1989 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,149.24,"Communications-Cable & Internet Comm"
5/29/1989 0:00:00,"CURL UP & DYE SALON","MARGE SIMPSON",-80942.00,24.04,"Merchandise & Supplies-Department Stores"
5/29/1989 0:00:00,"JITTERS COFFEE","MARGE SIMPSON",-80942.00,25.08,"Restaurant-Bar & Café"
5/29/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,19.99,"Merchandise & Supplies-Wholesale Stores"
5/29/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,30.75,"Merchandise & Supplies-Wholesale Stores"
5/29/1989 0:00:00,"THORASSIC PARK","MARGE SIMPSON",-80942.00,59.16,"Business Services-Health Care Services"
5/29/1990 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,172.99,"Communications-Cable & Internet Comm"
5/29/1990 0:00:00,"BREAD PITT","MARGE SIMPSON",-80942.00,10.61,"Merchandise & Supplies-Groceries"
5/29/1991 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,52.20,"Communications-Cable & Internet Comm"
5/29/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,13.15,"Restaurant-Restaurant"
5/29/1991 0:00:00,"LOW LIFE ADVENTURE","MARGE SIMPSON",-80942.00,146.16,"Entertainment-General Attractions"
5/29/1991 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,28.19,"Restaurant-Bar & Café"
5/29/1991 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,63.85,"Merchandise & Supplies-Clothing Stores"
5/30/1989 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,9.63,"Transportation-Fuel"
5/30/1989 0:00:00,"SWAPPER JACK'S","MARGE SIMPSON",-80942.00,29.01,"Merchandise & Supplies-Internet Purchase"
5/30/1989 0:00:00,"GREATFUL BREAD","MARGE SIMPSON",-80942.00,9.46,"Restaurant-Bar & Café"
5/30/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,32.80,"Merchandise & Supplies-Internet Purchase"
5/30/1990 0:00:00,"BATTERIES OPTIONAL","HOMER SIMPSON",-80934.00,22.35,"Merchandise & Supplies-General Retail"
5/30/1990 0:00:00,"CURL UP & DYE SALON","MARGE SIMPSON",-80942.00,69.69,"Merchandise & Supplies-Department Stores"
5/30/1990 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,36.94,"Restaurant-Bar & Café"
5/31/1989 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,4.35,"Other-Government Services"
5/31/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,22.23,"Transportation-Fuel"
5/31/1991 0:00:00,"BLOODBATH & BEYOND GUN SHOP","HOMER SIMPSON",-80934.00,39.95,"Merchandise & Supplies-Sporting Goods Stores"
5/31/1991 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,29.57,"Transportation-Fuel"
5/31/1991 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,125.14,"Merchandise & Supplies-Clothing Stores"
6/1/1989 0:00:00,"MOBILE PET CREMATIONS","HOMER SIMPSON",-80934.00,1.74,"Business Services-Other Services"
6/1/1989 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,17.40,"Other-Education"
6/1/1990 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,93.20,"Merchandise & Supplies-Clothing Stores"
6/1/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,90.41,"Merchandise & Supplies-Groceries"
6/1/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,180.80,"Merchandise & Supplies-Wholesale Stores"
6/2/1989 0:00:00,"CHEESE CULTURE: A WHEY OF LIFE","HOMER SIMPSON",-80934.00,67.19,"Restaurant-Restaurant"
6/2/1990 0:00:00,"WELLNESS FOODS","HOMER SIMPSON",-80934.00,19.00,"Merchandise & Supplies-Groceries"
6/2/1990 0:00:00,"TOMMY HILLCLIMBER","HOMER SIMPSON",-80934.00,217.47,"Merchandise & Supplies-Clothing Stores"
6/2/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,53.54,"Merchandise & Supplies-Internet Purchase"
6/3/1989 0:00:00,"WAVERLY HILLS CARS","HOMER SIMPSON",-80934.00,83.71,"Transportation-Vehicle Leasing & Purchase"
6/3/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,16.59,"Entertainment-Theatrical Events"
6/3/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,26.90,"Merchandise & Supplies-Internet Purchase"
6/3/1990 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,49.18,"Merchandise & Supplies-Clothing Stores"
6/4/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,21.68,"Entertainment-Theatrical Events"
6/4/1990 0:00:00,"SHELBYVILLE FOODS","HOMER SIMPSON",-80934.00,3.56,"Merchandise & Supplies-Groceries"
6/4/1990 0:00:00,"SHELBYVILLE FOODS","HOMER SIMPSON",-80934.00,5.35,"Merchandise & Supplies-Groceries"
6/4/1990 0:00:00,"WE HAVE RESTROOMS!","MARGE SIMPSON",-80942.00,14.86,"Restaurant-Bar & Café"
6/4/1990 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,11.08,"Restaurant-Bar & Café"
6/4/1990 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,6.32,"Merchandise & Supplies-Groceries"
6/4/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,123.20,"Merchandise & Supplies-Wholesale Stores"
6/4/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,16.91,"Restaurant-Restaurant"
6/4/1991 0:00:00,"SEW IT SEAMS","MARGE SIMPSON",-80942.00,46.54,"Merchandise & Supplies-Internet Purchase"
6/5/1989 0:00:00,"DIZZNEELAND","HOMER SIMPSON",-80934.00,11.31,"Entertainment-Theme Parks"
6/5/1989 0:00:00,"DIZZNEELAND","HOMER SIMPSON",-80934.00,14.99,"Entertainment-Theme Parks"
6/5/1989 0:00:00,"DIZZNEELAND","HOMER SIMPSON",-80934.00,18.97,"Entertainment-Theme Parks"
6/5/1989 0:00:00,"OINKADOODLEMOO SMOKY BBQ","HOMER SIMPSON",-80934.00,80.00,"Restaurant-Restaurant"
6/5/1990 0:00:00,"HUMBLETON GENERAL STORE","HOMER SIMPSON",-80934.00,9.14,"Business Services-Other Services"
6/5/1990 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,2.11,"Transportation-Fuel"
6/5/1990 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,4.41,"Transportation-Fuel"
6/5/1990 0:00:00,"CAPITAL CITY OIL","HOMER SIMPSON",-80934.00,9.78,"Transportation-Fuel"
6/5/1990 0:00:00,"JUNK & DISORDERLEY","HOMER SIMPSON",-80934.00,13.74,"Business Services-Other Services"
6/5/1990 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,22.62,"Transportation-Fuel"
6/5/1990 0:00:00,"SPRINGFIELD NATIONAL PARK","HOMER SIMPSON",-80934.00,30.45,"Other-Government Services"
6/5/1990 0:00:00,"SPRINGFIELD NATIONAL PARK","MARGE SIMPSON",-80942.00,181.06,"Travel-Lodging"
6/5/1991 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,55.95,"Merchandise & Supplies-Internet Purchase"
6/5/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,9.03,"Restaurant-Restaurant"
6/5/1991 0:00:00,"SUBPAR MINIATURE GOLF","MARGE SIMPSON",-80942.00,17.40,"Business Services-Professional Services"
6/5/1991 0:00:00,"SAM & ELLA’S PIZZA","MARGE SIMPSON",-80942.00,29.17,"Restaurant-Restaurant"
6/6/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,65.05,"Merchandise & Supplies-Groceries"
6/6/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,35.13,"Transportation-Fuel"
6/6/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,59.36,"Merchandise & Supplies-Wholesale Stores"
6/6/1990 0:00:00,"HUMBLETON GENERAL STORE","HOMER SIMPSON",-80934.00,9.15,"Business Services-Other Services"
6/6/1990 0:00:00,"HUMBLETON GENERAL STORE","HOMER SIMPSON",-80934.00,13.74,"Business Services-Other Services"
6/6/1990 0:00:00,"SHELBYVILLE OIL","HOMER SIMPSON",-80934.00,6.87,"Transportation-Fuel"
6/6/1990 0:00:00,"SHELBYVILLE OIL","HOMER SIMPSON",-80934.00,15.67,"Transportation-Fuel"
6/6/1991 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,30.75,"Merchandise & Supplies-Internet Purchase"
6/7/1989 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,-13.05,"Merchandise & Supplies-Clothing Stores"
6/7/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,26.32,"Restaurant-Restaurant"
6/7/1989 0:00:00,"BREAD PITT","HOMER SIMPSON",-80934.00,9.32,"Merchandise & Supplies-Groceries"
6/7/1989 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,35.45,"Communications-Telephone Comm"
6/7/1989 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,69.60,"Merchandise & Supplies-Computer Supplies"
6/7/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,6.75,"Restaurant-Bar & Café"
6/7/1989 0:00:00,"KWIK-E-MART","HOMER SIMPSON",-80934.00,3.25,"Merchandise & Supplies-Groceries"
6/7/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,31.00,"Transportation-Fuel"
6/7/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,23.29,"Merchandise & Supplies-Internet Purchase"
6/7/1989 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,37.72,"Merchandise & Supplies-Clothing Stores"
6/7/1990 0:00:00,"HINDENBURGER","HOMER SIMPSON",-80934.00,24.11,"Restaurant-Bar & Café"
6/7/1990 0:00:00,"SUBPAR MINIATURE GOLF","MARGE SIMPSON",-80942.00,17.40,"Business Services-Professional Services"
6/7/1990 0:00:00,"PASSMORE GAS","HOMER SIMPSON",-80934.00,17.38,"Transportation-Fuel"
6/7/1991 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,87.00,"Other-Education"
6/8/1989 0:00:00,"POOL SHARKS","MARGE SIMPSON",-80942.00,7.47,"Merchandise & Supplies-Clothing Stores"
6/8/1989 0:00:00,"THE RIGHT TO BARE ARMS","MARGE SIMPSON",-80942.00,34.80,"Other-Education"
6/8/1989 0:00:00,"BRITCHES & HOSE","MARGE SIMPSON",-80942.00,27.99,"Merchandise & Supplies-Clothing Stores"
6/8/1990 0:00:00,"COURTYARD BY AIRPORT","HOMER SIMPSON",-80934.00,172.36,"Travel-Lodging"
6/8/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,8.54,"Restaurant-Restaurant"
6/9/1989 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,252.90,"Communications-Mobile Telecom"
6/9/1989 0:00:00,"CHEESE CULTURE: A WHEY OF LIFE","MARGE SIMPSON",-80942.00,72.52,"Restaurant-Restaurant"
6/9/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,11.06,"Entertainment-Theatrical Events"
6/9/1989 0:00:00,"TRY N' SAVE","HOMER SIMPSON",-80934.00,3.11,"Merchandise & Supplies-Wholesale Stores"
6/9/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,34.83,"Merchandise & Supplies-Internet Purchase"
6/9/1990 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,12.12,"Merchandise & Supplies-Internet Purchase"
6/9/1990 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,38.07,"Merchandise & Supplies-Groceries"
6/9/1990 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,27.42,"Transportation-Fuel"
6/9/1990 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,69.10,"Merchandise & Supplies-Wholesale Stores"
6/9/1991 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,330.95,"Communications-Mobile Telecom"
6/9/1991 0:00:00,"ISOTOPES VENDING","HOMER SIMPSON",-80934.00,-4.35,"Restaurant-Restaurant"
6/9/1991 0:00:00,"ISOTOPES VENDING","HOMER SIMPSON",-80934.00,6.59,"Restaurant-Restaurant"
6/10/1989 0:00:00,"RURAL OUTFITTERS","MARGE SIMPSON",-80942.00,58.17,"Merchandise & Supplies-Clothing Stores"
6/10/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,15.63,"Merchandise & Supplies-Internet Purchase"
6/10/1989 0:00:00,"OGDENVILLE TOYS","MARGE SIMPSON",-80942.00,7.45,"Merchandise & Supplies-General Retail"
6/10/1989 0:00:00,"SHOE FLY","MARGE SIMPSON",-80942.00,25.18,"Merchandise & Supplies-Clothing Stores"
6/10/1989 0:00:00,"DOME DEPOT","HOMER SIMPSON",-80934.00,41.77,"Merchandise & Supplies-Hardware Supplies"
6/10/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,16.59,"Entertainment-Theatrical Events"
6/10/1989 0:00:00,"WEAPONS OF GRASS DESTRUCTION","MARGE SIMPSON",-80942.00,10.44,"Other-Government Services"
6/10/1989 0:00:00,"GREATFUL BREAD","MARGE SIMPSON",-80942.00,5.00,"Restaurant-Bar & Café"
6/10/1990 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,256.55,"Communications-Mobile Telecom"
6/10/1990 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,32.54,"Communications-Telephone Comm"
6/10/1990 0:00:00,"NORTH HAVERBROOK CITY","MARGE SIMPSON",-80942.00,10.44,"Restaurant-Bar & Café"
6/10/1991 0:00:00,"33 CENT STORE","MARGE SIMPSON",-80942.00,11.79,"Merchandise & Supplies-General Retail"
6/10/1991 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,32.54,"Communications-Telephone Comm"
6/10/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,42.89,"Merchandise & Supplies-Groceries"
